media_item_id,ingest_timestamp,primary_title,secondary_title,artist_id,media_cover_url
51,2022-05-19 13:23:22.331798,Gusttavo Lima - Lado Emocional (Buteco In Boston),Lado Emocional (Ao Vivo),189,https://i.ytimg.com/vi/GUE1Ilp8lVg/default.jpg
56,2022-05-19 12:19:27.905287,Mimi Webb - House On Fire (Official Music Video),House On Fire,,https://i.ytimg.com/vi/i-M9_cKCGuM/default.jpg
72,2022-05-19 13:44:41.905411,Justin Bieber - Baby (Official Music Video) ft. Ludacris,Baby (feat. Ludacris),25,https://i.ytimg.com/vi/kffacxfA7G4/default.jpg
111,2022-05-19 12:19:28.383695,"NEIKED, Mae Muller, Polo G - Better Days",Better Days (feat. Polo G),121,https://i.ytimg.com/vi/GQAOrCOknCY/default.jpg
120,2022-05-19 13:44:50.784672,Katy Perry - Roar (Official),Roar,211,https://i.ytimg.com/vi/CevxZvSJLk8/default.jpg
136,2022-05-19 13:23:22.724463,Jae Lynx - Floss My Teeth [Official Video],,,https://i.ytimg.com/vi/xROI-P1Uijw/default.jpg
171,2022-05-19 12:32:11.681621,Bad Bunny (ft. Buscabulla) - Andrea (360° Visualizer) | Un Verano Sin Ti,Andrea,,https://i.ytimg.com/vi/gjvTQTGogUM/default.jpg
193,2022-05-19 13:13:15.671735,PJ Morton - The Better Benediction (Official Video),,,https://i.ytimg.com/vi/C7pADRPG4b4/default.jpg
196,2022-05-19 13:44:51.585952,BTS (방탄소년단) 'Butter' Official MV,Butter,152,https://i.ytimg.com/vi/WMweEpGlu_U/default.jpg
203,2022-05-19 13:44:44.232344,"Christina Aguilera, Lil' Kim, Mya, Pink - Lady Marmalade (Official Music Video)",Lady Marmalade,109,https://i.ytimg.com/vi/RQa7SvVCdZk/default.jpg
206,2022-05-19 13:44:51.195877,Ingrid Andress - Good Person (Official Music Video),,,https://i.ytimg.com/vi/OJqvQxxas-c/default.jpg
232,2022-05-19 13:23:22.754332,Bruno & Denner - Bolinha Verde part.  Jonas Esticado  - Ao Vivo,Bolinha Verde (Ao Vivo),,https://i.ytimg.com/vi/RwZelxcUudE/default.jpg
234,2022-05-19 13:13:15.295185,Fragile Minds,,,https://i.ytimg.com/vi/02jUOa36PuY/default.jpg
283,2022-05-19 13:44:50.528555,Johnny Orlando - someone will love you better (Official Music Video),someone will love you better,157,https://i.ytimg.com/vi/1skpo8ziUsA/default.jpg
284,2022-05-19 13:44:51.510649,Demi Lovato - Cool for the Summer (Official Video),Cool for the Summer,218,https://i.ytimg.com/vi/il9nqWw9W3Y/default.jpg
290,2022-05-19 13:13:13.566931,Dejalo ir - Yahritza Y Su Esencia (LETRA/LYRICS),,,https://i.ytimg.com/vi/o_t1QlmHckw/default.jpg
292,2022-05-19 13:42:24.051976,Kaandace Cooper - Answer Me (Official Video),,,https://i.ytimg.com/vi/LvC3WZKUDIM/default.jpg
295,2022-05-19 13:23:20.825131,"Hugo e Guilherme, Marília Mendonça - Mal Feito - DVD Próximo Passo",Mal Feito (Live),191,https://i.ytimg.com/vi/kyfXEMqvLgU/default.jpg
315,2022-05-19 13:13:13.204435,2step,2step (feat. Lil Baby),50,https://i.ytimg.com/vi/Z_MvkyuOJgk/hqdefault.jpg
345,2022-05-19 13:13:14.77948,Warren Zeiders - Wild Horse (717 Tapes) [Official Audio],,,https://i.ytimg.com/vi/5t9ypir3bO4/default.jpg
382,2022-05-19 13:13:14.250126,People Talk,,,https://i.ytimg.com/vi/DsUMXvBNc8A/default.jpg
398,2022-05-19 13:13:15.431212,Louie Ray - Bar Louie (Official Video) #ShotBy0Degrees,,,https://i.ytimg.com/vi/jHrJBUHwTxE/default.jpg
424,2022-05-19 13:13:15.311389,Christina Aguilera - La Reina (Official Video),La Reina,,https://i.ytimg.com/vi/SyP9S_wHG_4/default.jpg
425,2022-05-19 13:44:51.059295,Ofenbach - 4U (Official Music Video),4U,,https://i.ytimg.com/vi/lfLS2XUfGEE/default.jpg
430,2022-05-19 12:19:28.999935,Duncan Laurence - Arcade (Lyric Video) ft. FLETCHER,Arcade x Mann Mera (feat. FLETCHER),,https://i.ytimg.com/vi/51u5fnyrGj4/default.jpg
465,2022-05-19 13:44:53.98486,Naughty Boy - La la la ft. Sam Smith (Official Video),La La La (feat. Sam Smith),19,https://i.ytimg.com/vi/3O1_3zBUKM8/default.jpg
503,2022-05-19 13:44:52.714467,"Jessie J, Ariana Grande, Nicki Minaj - Bang Bang (Official Video)",Bang Bang,35,https://i.ytimg.com/vi/0HDdjwpPM3Y/default.jpg
505,2022-05-19 13:13:15.655065,650,650,257,https://i.ytimg.com/vi/YqsWJjUUDaY/hqdefault.jpg
534,2022-05-19 12:19:26.343103,Jamie Miller - I Lost Myself In Loving You (Official Music Video),I Lost Myself In Loving You,,https://i.ytimg.com/vi/DUv-r_OCoZo/default.jpg
535,2022-05-19 13:44:53.818518,Britney Spears - ...Baby One More Time (Official Video),...Baby One More Time,216,https://i.ytimg.com/vi/C-u5WLJ9Yk4/default.jpg
548,2022-05-19 13:23:23.52492,Naiara Azevedo - Nem Te Culpo [ DVD Baseado em Fatos Reais ],Nem Te Culpo (Ao Vivo),,https://i.ytimg.com/vi/7mhNwEZGyXc/default.jpg
564,2022-05-19 13:23:22.132425,Gusttavo Lima - Nota de Repúdio (Buteco in Boston),Nota de Repúdio (Ao Vivo),189,https://i.ytimg.com/vi/y1TtVi6qm98/default.jpg
567,2022-05-19 12:19:27.314373,Alan Walker & Torine - Hello World (Official Music Video),,134,https://i.ytimg.com/vi/u7JMhVI7taQ/default.jpg
572,2022-05-19 13:44:51.62795,Shawn Mendes - There's Nothing Holdin' Me Back (Official Music Video),ROAST YOURSELF CHALLENGE,185,https://i.ytimg.com/vi/dT2owtxkU8k/default.jpg
585,2022-05-19 13:44:50.505924,Ed Sheeran - Perfect (Official Music Video),Perfect,50,https://i.ytimg.com/vi/2Vv-BfVoq4g/default.jpg
588,2022-05-19 12:32:11.584454,Bad Bunny - Me Fui de Vacaciones (360° Visualizer) | Un Verano Sin Ti,Me Fui de Vacaciones,,https://i.ytimg.com/vi/7K7Sl0FPsVo/default.jpg
628,2022-05-19 13:13:15.449709,Bruno Mars & Anderson .Paak as Silk Sonic - 777 (64th GRAMMY Awards Performance),777,,https://i.ytimg.com/vi/-nt_u4vo-DI/default.jpg
656,2022-05-19 12:19:27.753699,Sigala - Melody (Official Video),Melody,122,https://i.ytimg.com/vi/1SJSfaa4Owo/default.jpg
669,2022-05-19 13:44:51.03848,Adele - Easy On Me (Official Lyric Video),Easy On Me,79,https://i.ytimg.com/vi/X-yIEMduRXk/default.jpg
703,2022-05-19 13:42:22.18817,Jack Harlow - First Class [Official Music Video],First Class,,https://i.ytimg.com/vi/yQBImEeXNZ4/default.jpg
709,2022-05-19 12:32:12.228639,#Video | #Khesari Lal New Song ~ नथुनिया | #Priyanka Singh | Nathuniya |Arshiya Arshi| Bhojpuri Gana,नथुनिया,,https://i.ytimg.com/vi/iYRqAc10Ii8/default.jpg
718,2022-05-19 13:42:23.380796,Sir Chloe - Company (Official Video),,,https://i.ytimg.com/vi/mflNDS0tEOM/default.jpg
729,2022-05-19 12:19:21.349961,Bad Boy Chiller Crew - BMW (Official Video),,,https://i.ytimg.com/vi/EP7tQnu2gmE/default.jpg
754,2022-05-19 13:23:23.487424,Luísa Sonza - MULHER DO ANO XD (Lyric Video),MULHER DO ANO XD,,https://i.ytimg.com/vi/MC66-bI2f8I/default.jpg
779,2022-05-19 13:12:19.386697,Ambar Lucid - girl ur so pretty [Official Video],,,https://i.ytimg.com/vi/3Msj5WNcEl0/default.jpg
797,2022-05-19 12:19:26.363893,Em Beihold - Numb Little Bug (Official Music Video),,,https://i.ytimg.com/vi/1fwJ8H5wWCU/default.jpg
814,2022-05-19 13:13:15.843453,Daniel Caesar - Please Do Not Lean (Audio) ft. BADBADNOTGOOD,Please Do Not Lean (feat. BADBADNOTGOOD),53,https://i.ytimg.com/vi/9RyyTNuGQkQ/default.jpg
830,2022-05-19 13:44:41.409023,Dami Alvarez - I Know (Official Music Video),,,https://i.ytimg.com/vi/LPjbR4-l1oI/default.jpg
832,2022-05-19 13:44:51.825483,Natalie Shay - Two Sparks (Official Video),,,https://i.ytimg.com/vi/lxgXZy3NJlQ/default.jpg
866,2022-05-19 13:23:20.719935,Clayton & Romário - Aí eu Chorei (DVD no Churrasco 2),,,https://i.ytimg.com/vi/dTjoVrkNkl4/default.jpg
879,2022-05-19 13:44:45.468931,Meg Mac - Is It Worth Being Sad (Official Video),Is It Worth Being Sad,143,https://i.ytimg.com/vi/Zr1gHZilHr4/default.jpg
889,2022-05-19 13:23:23.252008,Xand Avião - Bebi Até Cair (Clipe Oficial),Bebi Até Cair,114,https://i.ytimg.com/vi/vQv4IGSrGt0/default.jpg
912,2022-05-19 12:32:11.258117,Bad Bunny - Después de la Playa (360° Visualizer) | Un Verano Sin Ti,Después de la Playa,,https://i.ytimg.com/vi/a5rlgE6dcBY/default.jpg
920,2022-05-19 13:12:19.070216,Noah Cyrus - Mr. Percocet (Official Video),Mr. Percocet,,https://i.ytimg.com/vi/Ghl_vkEV3tc/default.jpg
951,2022-05-19 13:44:45.667596,Clean Bandit - Rather Be ft. Jess Glynne [Official Video],,1,https://i.ytimg.com/vi/m-M1AtrxztU/default.jpg
968,2022-05-19 13:44:45.414279,M.E. - Proud (Official Video),,,https://i.ytimg.com/vi/mtul2FbH1c8/default.jpg
982,2022-05-19 13:44:45.352588,Eddie Benjamin - Weatherman (Official Music Video),,,https://i.ytimg.com/vi/lX0be8Z0KYY/default.jpg
985,2022-05-19 13:44:53.875726,Tate McRae - you broke me first (Official Video),you broke me first,21,https://i.ytimg.com/vi/AG-erEMhumc/default.jpg
999,2022-05-19 12:31:22.07514,"DJ Snake, Ozuna, Megan Thee Stallion, LISA of BLACKPINK - SG (Official Music Video)",SG,68,https://i.ytimg.com/vi/tJXPfNDVF4I/default.jpg
603,2022-05-20 12:19:15.665316,Clean Bandit - Everything But You (feat. A7S) [Official Video],Everything But You (feat. A7S),1,https://i.ytimg.com/vi/Osq0RgGVwK8/default.jpg
840,2022-05-20 12:19:14.239608,Chlöe - Treat Me (Official Video),Treat Me,96,https://i.ytimg.com/vi/-OfaMlMcZew/default.jpg
353,2022-05-20 12:19:15.615542,Zack Tabudlo - Give Me Your Forever,,111,https://i.ytimg.com/vi/BKenhu5Nph4/default.jpg
243,2022-05-20 13:08:29.651278,Labrinth - Mount Everest (Official Video),Mount Everest,,https://i.ytimg.com/vi/4yPZs81lK3w/default.jpg
394,2022-05-20 13:08:29.637806,Brysco - Code (Official Music Video),,,https://i.ytimg.com/vi/Ym-GX811zJk/default.jpg
566,2022-05-20 13:08:28.570428,QUELLY WOO x SET DA TREND x Fr33BANDIT - TRY YA LUCK (OFFICIAL MUSIC VIDEO),,,https://i.ytimg.com/vi/A_QYVlYdelI/default.jpg
272,2022-05-20 13:08:29.613807,[STATION] 태용 (TAEYONG) X 원슈타인 (Wonstein) 'Love Theory' MV,Love Theory,43,https://i.ytimg.com/vi/lKAiv1jmVxA/default.jpg
301,2022-05-20 13:37:46.861421,Sarah P. - Birdsong (Visualizer),,,https://i.ytimg.com/vi/jaaFw4pHAMo/default.jpg
700,2022-05-20 12:19:15.129064,Joel Corry x David Guetta x Bryson Tiller - What Would You Do? [Official Video],What Would You Do?,245,https://i.ytimg.com/vi/j3pj8-uMF4U/default.jpg
107,2022-05-20 13:08:29.7006,With you,,,https://i.ytimg.com/vi/3y9FCSlfaMk/default.jpg
41,2022-05-20 12:19:15.569003,Lauv - All 4 Nothing (I'm So In Love) [Official Video],All 4 Nothing (I'm so in Love),243,https://i.ytimg.com/vi/AH8b7EynJ60/default.jpg
82,2022-05-20 13:08:29.667343,Never Again,,,https://i.ytimg.com/vi/t4Zti8NhINw/default.jpg
994,2022-05-20 13:18:59.437832,Lucas Devotion x Floot - State of Truth (Official Video),,,https://i.ytimg.com/vi/0Q5ClfLjtDE/default.jpg
804,2022-05-20 12:19:09.717725,S1MBA ft. DTG - Rover (Mu la la) [Music Video] | Link Up TV,Rover (Mu la la) (feat. DTG),3,https://i.ytimg.com/vi/lcUq0DDt0Ro/default.jpg
900,2022-05-20 13:08:29.683469,Fumando Mota,,,https://i.ytimg.com/vi/U934LY5Xwu0/default.jpg
911,2022-05-20 12:19:15.455821,Gatton - When Scars Become Art (Lyrics) | Cause I wanna love you for good,,,https://i.ytimg.com/vi/pIdX9-gy_hE/default.jpg
786,2022-05-20 13:37:46.740135,Only Love Can Hurt Like This,Only Love Can Hurt Like This,,https://i.ytimg.com/vi/whBJ7h_tjdc/default.jpg
470,2022-05-20 12:19:14.713346,Michele Morrone - Another Day (Official Music Video),Another Day,,https://i.ytimg.com/vi/c0wUKCekI34/default.jpg
490,2022-05-20 12:19:15.649988,Tate McRae - chaotic (Visualizer),chaotic,,https://i.ytimg.com/vi/t6B6nS5ljzU/default.jpg
1017,2022-05-20 12:19:09.94715,KGB Cho x FNF (Let's Go) Remix,,,https://i.ytimg.com/vi/bB7X5vnJskA/default.jpg
181,2022-05-20 12:19:09.733649,Art La Marley - African Queen (Official Video),,,https://i.ytimg.com/vi/7lV5cFDK4m8/default.jpg
599,2022-05-20 12:19:15.547098,EMELINE - cinderella's dead (Lyric Video),,,https://i.ytimg.com/vi/Tf7qp1CwanI/default.jpg
766,2022-05-20 13:35:37.261468,Dua Lipa - We're Good (Official Music Video),We're Good,44,https://i.ytimg.com/vi/jr47YisIsz8/default.jpg
423,2022-05-20 13:37:47.465175,Megan Alyssa - Catastrophic Lovers,,,https://i.ytimg.com/vi/qKwHvH4gDCo/default.jpg
1041,2022-05-20 12:19:14.183209,Camila Cabello - psychofreak (Official Music Video) ft. WILLOW,psychofreak (feat. Willow),182,https://i.ytimg.com/vi/KXDjVHgeZ3A/default.jpg
737,2022-05-20 12:19:14.512542,Love Me More,,,https://i.ytimg.com/vi/MTvQKv7wkb8/default.jpg
906,2022-05-20 12:19:14.286198,"anees - sun and moon (Lyrics) ""a lot of pretty faces could waste my time, but you’re my dream girl""",,,https://i.ytimg.com/vi/ourTfMmavog/default.jpg
106,2022-05-21 13:42:29.377523,bbno$ - mathematics (Official Video),mathematics,,https://i.ytimg.com/vi/tH_i76JVTDg/default.jpg
384,2022-05-21 13:07:38.834301,Flume feat. Oklou - Highest Building (Official Music Video),Highest Building (feat. Oklou),,https://i.ytimg.com/vi/zU8JDmnrq2o/default.jpg
672,2022-05-21 13:07:39.007412,FaZe Kaysan - MVP (feat. Fivio Foreign & Sheck Wes) [Official Music Video],MVP,,https://i.ytimg.com/vi/18fkHq5tbmQ/default.jpg
1029,2022-05-21 13:07:39.27924,Lainey Wilson - Heart Like A Truck (Official Music Video),,,https://i.ytimg.com/vi/rNReepITjN0/default.jpg
461,2022-05-21 13:42:29.010216,OMB Peezy - Mufasa (feat. G Herbo) [Official Video],Mufasa (feat. G Herbo),,https://i.ytimg.com/vi/4H5Wc6SRLxo/default.jpg
477,2022-05-21 13:42:28.715944,Jason Derulo - Slidin' (feat. Kodak Black) [Slidin' Dance Video],,,https://i.ytimg.com/vi/Xs38k07AHz8/default.jpg
633,2022-05-21 13:08:32.786355,Drew Green - Good Ol' Man (Official Music Video),,,https://i.ytimg.com/vi/VFE2I_m0P48/default.jpg
250,2022-05-21 13:07:39.31815,UPSAHL - Monica Lewinsky (Official Video),,,https://i.ytimg.com/vi/yfAQRPsajJE/default.jpg
390,2022-05-21 13:08:32.769,ROSALÍA - MOTOMAMI (Official Video),MOTOMAMI,41,https://i.ytimg.com/vi/EslzthDFm2w/default.jpg
627,2022-05-21 13:07:38.869294,mxmtoon - frown (official video) [in partnership with WEBTOON - Brass & Sass],,,https://i.ytimg.com/vi/DlxtYyIdXgM/default.jpg
1006,2022-05-21 13:07:38.927953,bbno$ - piccolo (Official Video),piccolo,,https://i.ytimg.com/vi/AMPa3339G5I/default.jpg
99,2022-05-21 13:07:39.246065,Camilo - Pegao (Official Video),Pegao,,https://i.ytimg.com/vi/G56XvqUWOd0/default.jpg
269,2022-05-21 13:07:39.199025,Farruko - Nazareno (Official Video),,,https://i.ytimg.com/vi/d_NtAZBY13c/default.jpg
483,2022-05-21 13:08:31.796699,Machine Gun Kelly - twin flame (Live At Billboard Music Awards),,,https://i.ytimg.com/vi/3iwU6YcaTLQ/default.jpg
165,2022-05-21 13:07:38.915741,Omah Lay - Woman (Official Music Video),Woman,,https://i.ytimg.com/vi/gFtZqhnXyGw/default.jpg
323,2022-05-21 13:07:38.992188,Fredo Bang - Dead Man (Official Video),,,https://i.ytimg.com/vi/J6YB056SVNo/default.jpg
780,2022-05-21 13:07:39.034761,Em Beihold - Too Precious (Official Music Video),,,https://i.ytimg.com/vi/kHNCHjmFSck/default.jpg
410,2022-05-21 13:07:38.895961,French Montana - Alcatraz [Official Video],Alcatraz,,https://i.ytimg.com/vi/Bg844EncclI/default.jpg
679,2022-05-21 13:08:32.82944,Savannah Dexter - A Country Girl Can Survive (Official Music Video),,,https://i.ytimg.com/vi/9eFCtoM-xF8/default.jpg
75,2022-05-21 13:07:39.264138,Fousheé - i'm fine (Official Video),i'm fine,,https://i.ytimg.com/vi/xkmkg4WC8oU/default.jpg
104,2022-05-21 13:08:32.041915,Motionless In White - Slaughterhouse (Feat. Bryan Garris) [Official Audio],Slaughterhouse,,https://i.ytimg.com/vi/JbVXWcB5xAg/default.jpg
114,2022-05-21 13:37:41.54451,Better At It - Had Brakes,,,https://i.ytimg.com/vi/OvkiGEK3bAI/default.jpg
160,2022-05-21 13:07:38.849875,Quavo & Takeoff - Hotel Lobby (Official Video),HOTEL LOBBY (Unc and Phew),,https://i.ytimg.com/vi/Om0rYw6qzb8/default.jpg
419,2022-05-21 13:08:32.196302,Hoist The Colours x He's a Pirate | EPIC VERSION (feat. @Colm McGuinness Music),,,https://i.ytimg.com/vi/5JhQG2u8Ow8/default.jpg
612,2022-05-21 13:07:39.147518,Jessie Murph - I Would've (Official Video),,,https://i.ytimg.com/vi/0UA4u8TavuI/default.jpg
973,2022-05-21 13:07:38.819705,Tate McRae - what would you do? (Official Video),what would you do?,,https://i.ytimg.com/vi/gXl0zgUhsAU/default.jpg
1031,2022-05-21 13:07:39.119557,THEY. - Blu Moon (Official Music Video),,,https://i.ytimg.com/vi/Y-gMa8lPQjM/default.jpg
103,2022-05-21 13:07:39.059188,NBA YoungBoy - See Me Now,See Me Now,,https://i.ytimg.com/vi/s8Md9AVBxpY/default.jpg
117,2022-05-21 13:07:39.292734,Ravyn Lenae - Where I'm From (feat. Mereba) [Official Video],,,https://i.ytimg.com/vi/sejJ8TUqkuY/default.jpg
267,2022-05-21 13:37:41.284997,flipturn - Halfway (Official Lyric Video),,,https://i.ytimg.com/vi/x4GiPwMZFIQ/default.jpg
395,2022-05-21 13:42:30.08674,DOTE - Thoughts (Official Video),,,https://i.ytimg.com/vi/Duyanfu4DAg/default.jpg
525,2022-05-21 13:07:39.164898,Santigold - High Priestess (Official Video),High Priestess,,https://i.ytimg.com/vi/TV4OcjlAawY/default.jpg
577,2022-05-21 13:08:30.935005,Blac Youngsta - Tru Colors (Official Video),Tru Colors,,https://i.ytimg.com/vi/hwYA1O0C2nI/default.jpg
265,2022-05-21 13:08:32.755097,"La Nueva Estrategia, La Fiera De Ojinaga - Lo Dice El Corazón",Lo Dice El Corazón,,https://i.ytimg.com/vi/GOxDPWpjNaA/default.jpg
387,2022-05-21 13:07:38.948614,42 Dugg - SOON (feat. Arabian) [Official Music Video],SOON,,https://i.ytimg.com/vi/YI-zGZyYxc8/default.jpg
560,2022-05-21 12:29:55.945662,"Emmitt Dupree - ""Hours Make Ours"" (Official Video)",,,https://i.ytimg.com/vi/ChYYCZv0fqU/default.jpg
687,2022-05-21 13:07:39.33109,Maxo Kream - JIGGA DAME (Official Video),JIGGA DAME,,https://i.ytimg.com/vi/MSzkyPolp_s/default.jpg
977,2022-05-21 13:07:38.978522,Lykke Li - HAPPY HURTS,HAPPY HURTS,,https://i.ytimg.com/vi/8TGqRWK66q4/default.jpg
122,2022-05-21 13:07:39.082468,Yungeen Ace - It Go (Official Music Video),,,https://i.ytimg.com/vi/j1khx5NKAPE/default.jpg
238,2022-05-21 13:07:39.214622,Mahalia - Letter To Ur N(ex)t,Letter To Ur N(ex)t,,https://i.ytimg.com/vi/DslL51FnWb8/default.jpg
350,2022-05-21 13:07:39.184521,Jacquees - Say Yea,Say Yea,,https://i.ytimg.com/vi/qLPsCATec5s/default.jpg
385,2022-05-21 13:07:39.228093,"Mabel, 24kGoldn - Overthinking (Official Video)",Overthinking,,https://i.ytimg.com/vi/qAZaDm-6jBI/default.jpg
903,2022-05-21 13:07:38.744836,Conan Gray - Yours (Official Music Video),Yours,,https://i.ytimg.com/vi/74NhLkjIeMs/default.jpg
989,2022-05-21 13:07:38.803054,Post Malone - Cooped Up with Roddy Ricch (Official Music Video),Cooped Up (feat. Roddy Ricch),,https://i.ytimg.com/vi/WABOrIYhR94/default.jpg
354,2022-05-21 13:07:39.099366,Soccer Mommy - Bones (Official Music Video),,,https://i.ytimg.com/vi/m1kaQCMB1q8/default.jpg
613,2022-05-21 13:08:32.804441,Detrás del Personaje,,,https://i.ytimg.com/vi/O2q0ubo0U-A/default.jpg
671,2022-05-21 13:07:39.306437,Leon Thomas - X-Rated ft. Benny The Butcher (Official Video),,,https://i.ytimg.com/vi/K4ANtQZlX6w/default.jpg
922,2022-05-21 13:07:39.345274,Hayley Kiyoko - For The Girls [Official Video],for the girls,,https://i.ytimg.com/vi/mu-yapbIpoY/default.jpg
113,2022-05-21 13:07:38.88244,Sech - Noche De Teteo (Video Oficial),,,https://i.ytimg.com/vi/9SxtrBtKOyk/default.jpg
389,2022-05-21 13:08:32.459369,Fredo Bang - Proud Of Me (Audio) ft. Money Man,,,https://i.ytimg.com/vi/nmJr6xsVKYY/default.jpg
523,2022-05-21 13:37:33.294532,dezabel - Move,,,https://i.ytimg.com/vi/vJ-v3WRkjOg/default.jpg
260,2022-05-22 12:32:14.780227,Dil Mang Raha Hai Mohlat | Yaseer Desai | Crush Love Story | Dekha Hai Jab Se Tumko | New Hindi Song,,,https://i.ytimg.com/vi/25D3528d2J0/default.jpg
666,2022-05-22 12:32:15.249884,"MANZOORE NAZAR: Sourav Joshi Vlogs, Priya Dhapa | Saaj Bhatt, Srishti Bhandari | Amjad Nadeem Aamir",,,https://i.ytimg.com/vi/gtnnUO_coJE/default.jpg
781,2022-05-22 12:32:14.052506,TREASURE - 'DARARI (REMIX)' EXCLUSIVE PERFORMANCE VIDEO,DARARI (Remix),,https://i.ytimg.com/vi/4bBczzrciP0/default.jpg
322,2022-05-22 13:49:18.318476,Se Oyen Varias Lenguas,,,https://i.ytimg.com/vi/2gXEggH4vbs/default.jpg
782,2022-05-22 12:32:14.833338,Pistal Te Mehnga Lehnga (Official Video) | Kay D | Anjali Raghav | Vinod | Latest Haryanvi Song 2022,,,https://i.ytimg.com/vi/2wQHF4JgYmE/default.jpg
783,2022-05-22 12:32:14.45318,米津玄師  - M八七 　Kenshi Yonezu - M87,M八七,,https://i.ytimg.com/vi/Zhx1n6uvgUE/default.jpg
873,2022-05-22 12:32:15.232255,Soolking feat Reynmen - Askim [Clip Officiel],Askim,,https://i.ytimg.com/vi/20e608F7KQ8/default.jpg
1043,2022-05-22 12:28:19.353821,Jonathan Englander - Do U Want Me 2 (Lyric Visualizer),,,https://i.ytimg.com/vi/i5QxFSOMbj4/default.jpg
1046,2022-05-22 13:49:16.70214,"42 Dugg, EST Gee - Whole Gang Buss feat. 42 Cheez, REAPER & Tae Money (Music Video)",Whole Gang Buss (feat. Reaper & Tae Money),,https://i.ytimg.com/vi/SqJMGPEqIjE/default.jpg
823,2022-05-22 12:32:15.268528,THE LAST RIDE - Offical Video |  Sidhu Moose Wala | Wazir Patar,The Last Ride,,https://i.ytimg.com/vi/6xoB4ZiKKn0/default.jpg
915,2022-05-22 12:32:14.216907,Travis Scott - MAFIA (2022 Billboard Music Awards),MAFIA (Live) (feat. J. Cole),,https://i.ytimg.com/vi/7Q-WGjqpIvY/default.jpg
1044,2022-05-22 12:32:14.795837,#VIDEO - ए राजा हमके बनारस घुमाई दs -  Dinesh Lal Yadav Nirahua का धूम मचा देने वाला सांग,ए राजा हमके बनारस घुमाई दs,,https://i.ytimg.com/vi/tAFl1yRi-1I/mqdefault.jpg
526,2022-05-22 12:20:57.091854,"B. WEST - ""THE NARRATIVE"" (OFFICIAL MUSIC VIDEO)",,,https://i.ytimg.com/vi/hrExX7RPvS0/default.jpg
644,2022-05-22 13:49:17.42207,Los Dos De Tamaulipas - Se Oyen Varias Lenguas (Video Oficial),,,https://i.ytimg.com/vi/Kphn6UMdiqA/default.jpg
1035,2022-05-22 12:32:15.331875,"Tum Hi Aana Video | Marjaavaan | Riteish,Sidharth ,Tara | Jubin Nautiyal |Magar Iss Baar Tum Hi Aana",,,https://i.ytimg.com/vi/7c70t5RDe4I/default.jpg
271,2022-05-22 13:49:18.36045,My Money Don't Jiggle,,,https://i.ytimg.com/vi/Nj8ZwA84yoo/default.jpg
524,2022-05-22 13:49:16.565545,El Alfa El Jefe - Gogo Dance (Video Oficial) #ElAlfaSabiduria,,,https://i.ytimg.com/vi/wVib5FsxtMQ/default.jpg
904,2022-05-22 13:49:18.341144,Fabolous - Cheerio Freestyle,Cheerio Freestyle,,https://i.ytimg.com/vi/iSa4U4rpxVk/default.jpg
109,2022-05-22 14:01:48.265804,BIA - LONDON (Official Music Video) ft. J. Cole,LONDON,,https://i.ytimg.com/vi/gZFmMoeU5m0/default.jpg
420,2022-05-22 13:49:15.667423,Christian Nodal - Aguardiente (Video Oficial),Aguardiente,58,https://i.ytimg.com/vi/XTwIV5Kzhu8/default.jpg
931,2022-05-22 12:32:15.061547,Bilal Hancı & Zehra - Bal (Official Video),Bal,,https://i.ytimg.com/vi/t-QZQgd0Nrw/default.jpg
487,2022-05-22 12:32:14.532351,"Chris Lebron , Sech , Jay Wheeler - Desde Mis Ojos Remix ( Video Oficial )",,,https://i.ytimg.com/vi/hh_aHxeqE8g/default.jpg
520,2022-05-22 14:01:47.44097,Dwntwn DL - Whip It 'N' Go (Music Video) | @MixtapeMadness,,,https://i.ytimg.com/vi/URtHlm00IU8/default.jpg
1037,2022-05-22 13:49:18.190125,El Encargo,,,https://i.ytimg.com/vi/NY7np0BU2N0/default.jpg
359,2022-05-22 12:32:14.128833,Mehabooba Video Song (Hindi) | KGF Chapter 2 | RockingStar Yash | Prashanth Neel|Ravi Basrur|Hombale,,,https://i.ytimg.com/vi/suk3mW0tDPA/default.jpg
712,2022-05-22 13:49:18.261179,Trúc Nhân | Có Không Giữ Mất Đừng Tìm | Official MV | special guest Miu Lê,Co Khong Giu Mat Dung Tim,,https://i.ytimg.com/vi/kdVeYgGtO3Q/default.jpg
264,2022-05-22 12:32:14.437716,Harrdy Sandhu - Bijlee Bijlee ft Palak Tiwari | Jaani | BPraak | Arvindr Khaira | Desi Melodies,Bijlee Bijlee,76,https://i.ytimg.com/vi/NwdQx2P_ytk/default.jpg
774,2022-05-22 13:49:18.298815,Zaguf Roma - (Video Oficial) - Los Del Limit - DEL Records 2022,,,https://i.ytimg.com/vi/yN311UDXETY/default.jpg
784,2022-05-22 13:49:18.403897,"Alex Rose, Wisin & Yandel - Sentido (Official Video)",Sentido,,https://i.ytimg.com/vi/-PDzZJrJhh4/default.jpg
492,2022-05-22 12:32:14.37887,ケツメイシ / 友よ ～ この先もずっと･･･ MV,友よ ~ この先もずっと･･･,205,https://i.ytimg.com/vi/IV7usfiEbms/default.jpg
