"cm_track","track","isrc","cm_artist","artist"
74535275,"MUSEO","USSD12200111",224838,"Rauw Alejandro"
16157180,"It's Time","USCGH1171895",4132,"Imagine Dragons"
30532059,"Family (feat. Quando Rondo)","USAT22004843",1341576,"NoCap"
11020840,"Adore","AUUM71700128",210947,"Dean Lewis"
15923228,"The Prayer - The Voice Performance","USUM71204864",166,"Christina Aguilera"
30216066,"Again & Again","USAT22003720",430760,"Oliver Tree"
13077077,"Lights Down","GBUM71503014",4270,"John Newman"
50643171,"Ain't Shit","USRC12101540",217671,"Doja Cat"
15448101,"If You Want to Be a Good Girl (Get Yourself a Bad Boy)","USJI19710098",160,"Backstreet Boys"
30154087,"24/7","GBCUW1900127",1092969,"S1mba"
66953001,"Round and Round","USAT22107608",1702,"Sia"
81299954,"Mission","QMCE32200325",643734,"OMB Peezy"
62955335,"i-70","USUM72116640",257641,"Jeremy Zucker"
27128528,"Vacant Inside","USAT21902753",1341576,"NoCap"
79819748,"Bad Life","GBUM72200915",538222,"Sigrid"
47182251,"Haha, Hi","TCAFM2173449",4214303,"BoyWithUke"
65759564,"Synonym","QMCE32100770",643734,"OMB Peezy"
12569886,"Hiding My Heart","GBBKS1000369",3079,"Adele"
29185630,"Rewind (from Insecure: Music From The HBO Original Series, Season 4)","USAT22002288",209695,"Ravyn Lenae"
15960181,"1998 Interlude","USUYG1066069",567931,"Maxo Kream"
56091506,"1+1 (feat. Yandel & Sofía Reyes) - Banx & Ranx Remix","USAT22103778",1702,"Sia"
13768891,"Notice","QM2PV1748940",213900,"Not3s"
15414306,"Without Me","USIR10211127",236,"Eminem"
13900674,"A Belle to Remember","QMHMG1300001",4333,"Hayley Kiyoko"
64322421,"Looks Like Me","AUUM72100420",210947,"Dean Lewis"
15826185,"Valentine Girl (The C & C Quiet Storm Mix)","USSM19914156",209987,"New Kids On The Block"
16779006,"That's It (feat. Gucci Mane & 2 Chainz)","USWB11701182",4429,"Bebe Rexha"
15086427,"Locked Out Of Heaven","USAT21203287",3501,"Bruno Mars"
31844963,"Have Yourself A Merry Little Christmas (feat. Gary Trainor)","USSM12005082",4913,"Meghan Trainor"
15910682,"Happily Never After","USUM70832601",2081,"The Pussycat Dolls"
15816365,"Dirty Dawg","USSM19303212",209987,"New Kids On The Block"
12495283,"Rick's Hits - Mix","GBARL8800108",1054,"Rick Astley"
15786118,"This Christmas","USSM11005196",2912,"Sean Kingston"
15777281,"Keep On Smilin'","USSM10501774",209987,"New Kids On The Block"
15813959,"I'll Be Loving You (Forever)","USSM18700357",209987,"New Kids On The Block"
13428690,"Conmigo Nadie Puede (Comigo Ninguem Pode)","MXF149100388",109,"Ricky Martin"
15778508,"The Day and the Time","USSM10506513",308,"Shakira"
27528385,"All I Want - From ""High School Musical: The Musical: The Series""","USWD11995182",260477,"Olivia Rodrigo"
15447534,"Gimme More - Paul Oakenfold Mix - 2009 Remaster","USJI10900674",199,"Britney Spears"
15697331,"How Deep Is Your Love","USRH10650366",251,"Bee Gees"
16029260,"Moving Alone","USWB11514269",4170,"Lukas Graham"
28854905,"High","USUG12000302",4477,"5 Seconds of Summer"
17145021,"Cyberlove","USTCZ0916881",3502,"Jason Derulo"
13073375,"Pluto - Track By Track","GBUM71305830",2515,"Naughty Boy"
69125057,"Hard (feat. Jeezy) [Jody den Broeder Club Remix]","USUM70922374",2316,"Rihanna"
75383445,"Las de la Intucion - Robert M & Dirty Rush Remix","FR6V81352526",308,"Shakira"
75283164,"Bring Back the Time (feat. En Vogue, Rick Astley & Salt-N-Pepa)","QM24S2200762",209987,"New Kids On The Block"
20397687,"Happier","USUG11801651",3907,"Marshmello"
63240568,"My Heart It Beats for You","GBKPL2164274",3644040,"grentperez"
22528148,"bunk","QM24S1847163",558374,"bbno$"
48699803,"Need To Know","USRC12101120",217671,"Doja Cat"
32488268,"Sweet Melody - Karaoke Version","GBHMU2100001",4014,"Little Mix"
15677973,"MiNd Of MiNdd (Intro)","USRC11600386",207124,"ZAYN"
11615704,"Indigo","DEL211300735",4566,"Milky Chance"
15084978,"The Lazy Song","USAT21001886",3501,"Bruno Mars"
57756336,"Take You There - Radio Edit","USSM10704706",2912,"Sean Kingston"
15940721,"Bigger Than Me","USUM71704817",2482,"Katy Perry"
18204161,"Paradise","GBARL1701373",4572,"George Ezra"
82207280,"I Love U","USQX92105841",4796,"The Chainsmokers"
22035467,"Good Form (feat. Lil Wayne)","USCM51800383",3442,"Nicki Minaj"
16948118,"I Won't Forget You","GBZE41300003",405139,"Alec Benjamin"
14986422,"Funky Piano (Live)","USA561010537",2028,"Santana"
25218908,"oliver kahn (feat. Boj)","QMEU31910218",919695,"CKay"
15678961,"Malibu","USRC11700814",2619,"Miley Cyrus"
29596209,"Amor Tóxico","MXUM72005240",40359,"Christian Nodal"
24528009,"White Horse - Instrumental with BGV","USCJY0903487",2762,"Taylor Swift"
20617160,"Outrunning Karma","USAT21811156",405139,"Alec Benjamin"
15441088,"Shut It Down","USJAY0900143",1896,"Pitbull"
63139556,"Make It Out","QZNMY2172556",3492318,"Bway Yungy"
15191525,"Blank Space","USCJY1431309",2762,"Taylor Swift"
13074844,"Goodness Gracious - The Chainsmokers Remix / DJ Soft Edit","GBUM71402564",3544,"Ellie Goulding"
12813523,"Impossible","GBHMU1200338",4361,"James Arthur"
12492540,"Uptown Funk","GBARL1401524",1759,"Mark Ronson"
83057714,"Like You Do","USAT22203873",209695,"Ravyn Lenae"
13080485,"Should've Been Me - Club Edit","GBUM71700261",2515,"Naughty Boy"
82984697,"frown","GBKPL2290704",745592,"mxmtoon"
13804288,"Panamera - Remix","QM6MZ1728549",214945,"Bad Bunny"
15093901,"Water Me","USAT21703174",210712,"Lizzo"
56229615,"I Don't Mind (Jump on It) - Live","GBAHS0800324",3060,"Lykke Li"
15912568,"Baby","USUM70919263",3479,"Justin Bieber"
30894984,"Faded (Tiesto's Northern Lights Remix) [Mixed]","US23A1510599",5451,"Alan Walker"
15445369,"Overprotected - Darkchild Remix Edit","USJI10200067",199,"Britney Spears"
20663703,"Boys - Black Caviar Remix","USAT21811443",210712,"Lizzo"
15703894,"Cold River - 2015 Remastered","USRH11502069",214,"a-ha"
19133871,"Peak","GBAHS1800103",5256,"Anne-Marie"
20187016,"Nigerian Eagle","GBARL1800889",213900,"Not3s"
18601564,"Are You With Me (DIMARO Radio Edit)","QMPU51284182",5058,"Lost Frequencies"
15939177,"Dancin' In Circles","USUM71609733",3188,"Lady Gaga"
60638487,"Leave a Kiss","US7F41000036",4913,"Meghan Trainor"
80899410,"안녕히 (feat. Lee Sun Hee)","KRA341699735",3301,"PSY"
15939119,"Zoom","USUM71609375",5332,"DNCE"
15936976,"December","USUM71519300",3963,"Ariana Grande"
66325522,"Message In A Bottle (Taylor's Version) (From The Vault)","USUG12103685",2762,"Taylor Swift"
18511267,"What Makes You Beautiful","QZ38A1750211",1450,"Justin Timberlake"
20087626,"Fresh y Flex","QMEZE1829108",665663,"Paulo Londra"
15925055,"Twenty Eight","USUM71214886",3852,"The Weeknd"
22077761,"Break My Heart (feat. Ryan Beatty)","USUM71820956",1118101,"benny blanco"
22047581,"I'm a Mess - Robin Schulz Remix","USWB11803289",4429,"Bebe Rexha"
22548418,"Feelings","GBUM71900391",4270,"John Newman"
12830613,"Learnalilgivinanlovin - Passion Pit Mix","GBJET0900021",2198,"Gotye"
17627289,"Stay in Yo Lane","QM2PV1737281",557257,"Dax"
13445154,"Adiós Amor","MXUM71602667",40359,"Christian Nodal"
58856495,"Let's Get Loud","USSM12105050",454302,"Camila Cabello"
18596493,"She Wolf (Fahmy & Samba's SphinxMix (Club Mix))","USSM10905334",308,"Shakira"
12426090,"Don't Lose My Number","GBAAA8500119",47,"Phil Collins"
17879595,"&burn (with Vince Staples)","USUM71713617",5596,"Billie Eilish"
50644367,"Mirror (by the piano)","GBUM72103269",538222,"Sigrid"
25264522,"Workin'","USQX91901852",1005525,"24kGoldn"
50614202,"Build a Bitch (Hậu Nguyễn Remix)","QZMHK2072749",3952259,"Bella Poarch"
32602833,"PIKACHU","USSM12006895",1333786,"The Kid LAROI"
15673581,"Girlfriend - The Submarines' Time Warp '66 Mix - German","USRC10700423",1316,"Avril Lavigne"
53127146,"People Watching","USUM72109491",562618,"Conan Gray"
16121407,"It's Time","ZAC011301061",481267,"Audiogroove"
15941114,"party favor","USUM71708095",5596,"Billie Eilish"
21283858,"I Can Be Your Hero (Originally Performed by Enrique Iglesias) (Karaoke Version)","QMFMG1385978",3501,"Bruno Mars"
15943910,"On The Grind","USUR10200374",526,"Nelly"
11020891,"Waves - Guitar Acoustic","AUUM71700521",210947,"Dean Lewis"
12490665,"30 Minute Love Affair - M-Factor Remix - Radio Edit","GBARL1200917",3421,"Paloma Faith"
29599218,"Ur So F**kInG cOoL","USAT22003395",1410939,"Tones And I"
15928970,"On Top Of The World - RAC Remix","USUM71318182",4132,"Imagine Dragons"
15447809,"Hold It Against Me (The Alias Club Mix)","USJI11100025",199,"Britney Spears"
53545046,"2000 s2","BRUM72100652",647232,"Luísa Sonza"
14077350,"Not Made For This World","SEUM71401535",4363,"Tove Lo"
15776912,"Whatever You Wanna Do","USSM10415654",177,"Jennifer Lopez"
32509371,"Tip of My Tongue - Acoustic","GBMQN2100003",4457,"Passenger"
16551926,"Funtan Syounendan - Japanese Ver.","JPPC01502468",206557,"BTS"
15797803,"That's My Girl","USSM11601117",4378,"Fifth Harmony"
24322560,"Vuela","USDY41838410",644506,"Carolina Gaitán - La Gaita"
22353696,"Stan - Recorded at Spotify Studios NYC","USAT21812691",405139,"Alec Benjamin"
22360757,"Stayin' Alive (from Happy Death Day 2U)","USQ4E1904431",210712,"Lizzo"
60404289,"LIFE AFTER SALEM","USSM12106092",1366172,"Lil Nas X"
19043093,"Face It","QM42K1836740",720461,"Trevor Daniel"
11175223,"Tug Of War","CAJC70800002",3397,"Carly Rae Jepsen"
15944919,"N Dey Say","USUR10400786",526,"Nelly"
72276760,"eternal things","TCAFX2199262",1702,"Sia"
32508868,"Bleach - Calm Remix","GBUM72006899",3544,"Ellie Goulding"
25168991,"The Game","DEVP21900008",4566,"Milky Chance"
19337901,"Glory","USUM71806882",3746,"Jessie J"
15090918,"Big Boss Big Time Business","USAT21503688",3370,"Santigold"
30985645,"Vipers","GBAHS2000770",902580,"Dylan Fraser"
19247888,"Don''t Go Breaking My Heart","USRC11800456",160,"Backstreet Boys"
37368885,"Anything Could Happen - Spotify Running Remix","GBUM71704501",3544,"Ellie Goulding"
23467177,"Differences - Original Demo","DEA620200056",214,"a-ha"
82981632,"Little Freak","USSM12200614",558681,"Harry Styles"
15194322,"The Night Is Still Young","USCM51400402",3442,"Nicki Minaj"
16347982,"Si Me Permites","USHM91627994",224838,"Rauw Alejandro"
81786027,"Enemy - Radio Edit","USUM72019717",4132,"Imagine Dragons"
25025345,"See U Later - Live","KRA401900100",206548,"BLACKPINK"
12486710,"Here Comes That Sinking Feeling - Remastered Version","GBARL0300623",44,"Eurythmics"
15936974,"Intro","USUM71519298",3963,"Ariana Grande"
63928600,"Faking Love (feat. Saweetie)","USWB12103555",4520,"Anitta"
14983000,"I Know You Want Me","USA560986803",1896,"Pitbull"
15926300,"Gentleman","USUM71304188",3301,"PSY"
59671571,"Burning Bridges (Crush Club Remix)","GBUM72105768",538222,"Sigrid"
32740315,"Out of Ordinary","USAT22007390",430760,"Oliver Tree"
31598638,"you broke me first - Gryffin Remix","USRC12003397",550577,"Tate McRae"
16024517,"Borderline - Live Bonus Track","USWB11000470",27,"Madonna"
32065272,"Dirty Money (feat. L.E.P. & Bogus Boyz)","USUYG1340663",3754,"French Montana"
15090922,"Outside The War","USAT21503692",3370,"Santigold"
21906432,"Drown","TCADY1800124",550577,"Tate McRae"
79580762,"Nancy Got A Haircut","USAT22200710",405139,"Alec Benjamin"
14574807,"I'm A Rider","US38L0802111",2912,"Sean Kingston"
17600275,"Jazz sentimentale","QZ5CV1703769",454302,"Camila Cabello"
21907028,"Bad Liar","USUM71816161",4132,"Imagine Dragons"
15189706,"Anne","USCJ80600143",3370,"Santigold"
15677591,"Something About Space Dude","USRC11502460",2619,"Miley Cyrus"
13962753,"Let Me Love You","QMZSY1600015",4310,"DJ Snake"
15678300,"Clumsy","USRC11601484",199,"Britney Spears"
28786404,"Intentions - Acoustic","USUM72005764",3479,"Justin Bieber"
15447507,"I'm So Curious - 2009 Remaster","USJI10900647",199,"Britney Spears"
29333606,"Savage - Major Lazer Remix","QMCE32000139",788785,"Megan Thee Stallion"
30225509,"Again & Again","USAT22000466",430760,"Oliver Tree"
73337024,"I Lived - from One Night In Malibu","USUM72201089",2796,"OneRepublic"
80505122,"TO THE MOON (feat. Fivio Foreign, M24 & Sam Tompkins) (Drill Remix)","USSM12202714",1343500,"Jnr Choi"
18460619,"I Miss You (feat. Julia Michaels) - Stadiumx Remix","GBAHS1800036",4135,"Clean Bandit"
19133442,"Breathing Fire","GBAHS1600309",5256,"Anne-Marie"
29295906,"Scatter","QZL382004883",1359817,"Fireboy DML"
31689480,"Untitled","AUGFO0600217",2198,"Gotye"
33553203,"Credit","USSM11410924",4913,"Meghan Trainor"
15085081,"Just The Way You Are - Carl Louis & Martin Danielle Club Mix","USAT21002325",3501,"Bruno Mars"
13072340,"La La La - Kaos Remix","GBUM71302260",2515,"Naughty Boy"
11209701,"Lay You Down Easy","CAV161600001",4778,"MAGIC!"
14079195,"Imaginary Friend","SEUM71601202",4363,"Tove Lo"
29321032,"Tatooed - Instrumental","CH7812045176",1690956,"dezabel"
73635610,"Balloon Boy","USAT22108072",430760,"Oliver Tree"
28992508,"Boyfriend","USUM72002989",3168,"Selena Gomez"
19971960,"Shotgun (Gerd Janson Remix)","GBARL1800806",4572,"George Ezra"
26817473,"Dance Monkey (Extended Remix)","CA5KR1964087",1410939,"Tones And I"
29287845,"Small Doses","USWB11700162",4429,"Bebe Rexha"
15441091,"Full Of S**t","USJAY0900146",1896,"Pitbull"
19045146,"Colors","USWB11800778",3502,"Jason Derulo"
15797808,"Squeeze","USSM11601122",4378,"Fifth Harmony"
13072210,"Lay Me Down - Todd Edwards Dub","GBUM71301812",3176,"Sam Smith"
33355838,"Savannah / Something You Needed - Live at Sugarshack Sessions","QZ5FN2153448",562567,"Flipturn"
32849488,"2/Catorce","USSD12100059",224838,"Rauw Alejandro"
31662264,"Falling Down","GBARL2001106",3421,"Paloma Faith"
13079777,"Olé - Alx Veliz Latin Remix","GBUM71604529",4270,"John Newman"
58178555,"Unbothered","GBARL2100908",213900,"Not3s"
19918547,"Lonely Alone","TCADQ1895989",257641,"Jeremy Zucker"
28898224,"Birthday (Borgeous Remix)","GBAHS2000058",5256,"Anne-Marie"
31409470,"Fade Away","CH7812062360",1690956,"dezabel"
14797533,"Skit","USA2P1479452",3754,"French Montana"
31126335,"Colin's House","GBZE41300015",405139,"Alec Benjamin"
21969043,"Boy In The Bubble","USAT21811718",405139,"Alec Benjamin"
12983543,"You've Changed","GBPNH1000004",1702,"Sia"
12983521,"Day Too Soon (Lifelike Remix)","GBPNH0700020",1702,"Sia"
20180536,"Hotter Than Hell (AOBeats Unofficial Remix) (Mix Version)","QZ38A1758086",5381,"Dua Lipa"
16368061,"Air Catcher","USX9P0965508",4018,"Twenty One Pilots"
72768016,"Rapariga - Ao Vivo","BRUM72000384",28661,"Simone & Simaria"
16083078,"Back It Up","USYBL1500930",5699,"THEY."
30770815,"I'll Break My Heart Again","USSM12004229",778014,"Mimi Webb"
15923552,"Day Light - Commentary","USUM71206829",1546,"Maroon 5"
16828216,"I Never Learn","SE22U1400202",3060,"Lykke Li"
28832404,"Sunday Morning (Live)","USUM70821711",1546,"Maroon 5"
25690589,"O Que É O Que É?","BRUM71902829",28661,"Simone & Simaria"
20646992,"Morph","USAT21810685",4018,"Twenty One Pilots"
23339469,"Don't Stop","USUR10400704",526,"Nelly"
81241679,"mothers","USAT22204361",3684,"Christina Perri"
77054637,"sleeping with my friends","USAT22201223",3540881,"GAYLE"
30965835,"Rockabye x Krishna (feat. Sean Paul & Dropgun) [VIP Mash-up]","GBAHS2000752",4135,"Clean Bandit"
25763693,"Your Song - Acoustic Cover","PLS921748008",3544,"Ellie Goulding"
44282916,"Spicks and Specks","ITDD81800375",251,"Bee Gees"
43410978,"Our Song","GBAHS2100222",5256,"Anne-Marie"
28844433,"Belvedere","QZFZ62000944",1343500,"Jnr Choi"
23348353,"Work It - Copenhaniacs Remix","USUR10200988",526,"Nelly"
15393046,"Party In The U.S.A.","USHR10924519",2619,"Miley Cyrus"
21866955,"Everything That Isn't Me","USWB11801988",4170,"Lukas Graham"
23367493,"If Today Was Your Last Day","ZAC010900580",481267,"Audiogroove"
50671812,"The Way You Felt - Acoustic Version","USAT22102715",405139,"Alec Benjamin"
60638491,"When Did You Fall?","US7F41000035",4913,"Meghan Trainor"
16967967,"Sire De Shaukeen","INS181700405",4550,"Sabrina Carpenter"
44197150,"Back in Time - The Flexican MIB RMX 2.0","USRC11200620",1896,"Pitbull"
16105258,"Silent Night","USZXT0701823",2838,"Beyoncé"
14995993,"You Should Be Dancin' (Live)","USA561094608",251,"Bee Gees"
37068557,"Dontchu","USUYG1340544",3754,"French Montana"
24368981,"Hold It Don't Drop It - Moto Blanco Radio Mix","USSM10704166",177,"Jennifer Lopez"
27620543,"suffice - acoustic","QM6N21971576",745592,"mxmtoon"
16254479,"Trees","USHM21159150",4018,"Twenty One Pilots"
11615731,"Stolen Dance - Spotify Sessions","DEL211401622",4566,"Milky Chance"
64518159,"Where's the Zoom (Radio Edit)","UKYDC2100048",3803550,"Jamie Miller"
22998560,"Si Usted Fuera Yo","MXUM71900298",40359,"Christian Nodal"
18406578,"Sick Boy - neutral. Remix","USQX91800332",4796,"The Chainsmokers"
54992400,"Intro / Crank It Up","GBARL1702001",213900,"Not3s"
15928752,"Demons - KIDinaKORNER Remix","USUM71314302",4132,"Imagine Dragons"
18356504,"Stay on These Roads (2016 Remastered)","USRH11600765",214,"a-ha"
15415849,"My Style","USIR10500772",728,"Black Eyed Peas"
15928322,"Give U Dat","USUM71311816",526,"Nelly"
51804971,"Happy For You (feat. Vũ.)","USWB12101753",4170,"Lukas Graham"
11020838,"Lose My Mind","AUUM71700126",210947,"Dean Lewis"
28803027,"Kings & Queens - Fairlane Remix","USAT22001393",717113,"Ava Max"
13073331,"Cheating - Wookie Remix","GBUM71305753",4270,"John Newman"
28865351,"Someone You Loved (Arr. for Violin and Piano)","GBMNA2000588",550208,"Lewis Capaldi"
57121006,"Eenie Meenie - Re-Recorded","USA2P2107271",2912,"Sean Kingston"
33735307,"bad ones","USRC12100456",550577,"Tate McRae"
51366624,"Born To Race","USUM71713105",2796,"OneRepublic"
15937788,"Side To Side","USUM71603410",3963,"Ariana Grande"
21683874,"Alarm (Deezer Next Live Session)","GBAHS1700918",5256,"Anne-Marie"
31303762,"Aquí Sigo Tras De Ti","MXUM72006103",40359,"Christian Nodal"
31489238,"海をめざす道","JPPI00860340",3060,"Lykke Li"
22620612,"ROCKSTAR 101 - Chew Fu Teachers Pet Fix (Single Version)","USUM71015115",2316,"Rihanna"
32834735,"Lovely","TCAFH2098644",4214303,"BoyWithUke"
28299697,"Young Juli","QMGR32048001",1424691,"Julianno Sosa"
20012391,"The Boy In The Bubble","USAT21802908",405139,"Alec Benjamin"
21800391,"GO! (feat. Karen O)","USLS51818411",3370,"Santigold"
15931390,"Best Of 2014 - Introduction / Jake ‘Worst Behavior’","USUM71410720",4821,"Rixton"
11030788,"Somebody That I Used To Know - Bibio Remix","AUZS21100066",2198,"Gotye"
29597883,"T.T.I. - Live","QZHN22000057",224838,"Rauw Alejandro"
65313149,"Life Goes On - Clean Bandit Remix","USAT22107168",430760,"Oliver Tree"
15936248,"Memories","USUM71516600",4934,"Shawn Mendes"
15792436,"Better Together - DayDrunk Remix","USSM11307009",4378,"Fifth Harmony"
12487325,"I've Got A Life - Sander Kleinenberg You're It Mix","GBARL0500834",44,"Eurythmics"
29432605,"Cupid's Choke Hold - Live","NLRD51402543",1776,"Gym Class Heroes"
15925603,"The Morning - Album Version (Edited)","USUM71300587",3852,"The Weeknd"
12449229,"Rather Be (feat. Jess Glynne)","GBAHS1300498",4135,"Clean Bandit"
15413776,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","USIR10110334",166,"Christina Aguilera"
13274354,"Thinking Out Loud","ITD541500554",3648,"Ed Sheeran"
16000947,"Infiltrate","USVPR0916242",1207,"Sean Paul"
17178291,"Luna Llena","QZ9Y21715385",665663,"Paulo Londra"
15416744,"Communication - Album Version (Edited)","USIR19801970",728,"Black Eyed Peas"
21919226,"Happier - Stripped","USUG11802372",3907,"Marshmello"
25018317,"Graduation (with Juice WRLD)","USUM71916692",1118101,"benny blanco"
34492930,"Again (Apple Music Home Session)","USUYG1364439",1359817,"Fireboy DML"
48047494,"Paparazzi - Acoustic In Paris","USUM70913274",3188,"Lady Gaga"
24685721,"Never Really Over - Syn Cole Remix","USUM71913747",2482,"Katy Perry"
22125014,"You Wish You Knew","USRC11803768",207124,"ZAYN"
17598499,"Use Somebody/Treat You Better - MTV Unplugged","USUM71710747",4934,"Shawn Mendes"
28469777,"Stickley the Herb","TCACM1654874",1207,"Sean Paul"
20702088,"Down By The River","DELJ81324580",4566,"Milky Chance"
25288220,"late nights","QM6N21971569",745592,"mxmtoon"
15414560,"Maybe - Mark Taylor Version","USIR10211723",531,"Enrique Iglesias"
15086902,"Money Make Her Smile","USAT21207283",3501,"Bruno Mars"
65679477,"EYES (from “Armored Saurus”)","USA2P2135775",1414812,"TOMORROW X TOGETHER"
15924194,"Feel Again","USUM71209505",2796,"OneRepublic"
31528105,"I Do These Things For Me","GBAHS2000955",902580,"Dylan Fraser"
22085050,"The Scientist (Live in Buenos Aires)","GBAYE1801089",439,"Coldplay"
15394035,"Christmas the Whole Year Round","USHR11536830",4550,"Sabrina Carpenter"
24595227,"5 Seconds Of Summer Broadcast","GBUM71506253",4477,"5 Seconds of Summer"
66986384,"We Don't Talk About Bruno","USWD12112915",644506,"Carolina Gaitán - La Gaita"
16038766,"Hoedown Throwdown","USWD10935873",2619,"Miley Cyrus"
16631247,"3 prste tekile","SID050000003",2912,"Sean Kingston"
15416782,"Lounge - Skit","USIR19902066",236,"Eminem"
15938194,"Dancing On My Own - Instrumental","USUM71605432",5521,"Calum Scott"
33520113,"Keeping Bars In Business","QMRSZ2002699",924861,"Lainey Wilson"
13399299,"If I Ruled The World","KRA491401945",206557,"BTS"
27935244,"Jolly Old Saint Nick","TCABS1320516",4333,"Hayley Kiyoko"
31454450,"Head & Heart (feat. MNEK) - Kolidescopes Remix","UK4ZF2000401",519774,"Joel Corry"
30210467,"orange peel","USAT22004103",3540881,"GAYLE"
29972427,"Love To Go - Acoustic Version","NLF712007209",5058,"Lost Frequencies"
13392126,"Ma City","KRA341558394",206557,"BTS"
30985625,"What You Did (Apple Music At Home With Session)","GBAHS2000781",75773,"Mahalia"
31689395,"True to You","AUGFO0600207",2198,"Gotye"
19857025,"August","TCADO1891040",562567,"Flipturn"
83015251,"Woman","ZA56E2250112",3578130,"Omah Lay"
26486436,"Come with Me - Live 2004","USRH11601144",47,"Phil Collins"
15447285,"Blur","USJI10801331",199,"Britney Spears"
17207355,"Não Preciso De Você Pra Nada","BRUM71704622",647232,"Luísa Sonza"
15393153,"Scars","USHR11030824",2619,"Miley Cyrus"
58738997,"I Just Want to Be With You","USA371636211",247,"Whitney Houston"
13396296,"Silver Spoon","KRA381600798",206557,"BTS"
75225490,"Peru (R3HAB Remix)","USUYG1416428",1359817,"Fireboy DML"
15092033,"i hate u, i love u (feat. olivia o'brien) - Deepend Remix","USAT21602166",5594,"Garrett Nash"
15888904,"Go Girl","USTV10700873",1896,"Pitbull"
15676516,"Nunchucks","USRC11401796",217671,"Doja Cat"
80522471,"Honest (feat. Don Toliver)","USUG12202489",3479,"Justin Bieber"
21642162,"Sign of the Times (Piano Karaoke Version) [Instrumental]","QZ22B1788693",558681,"Harry Styles"
15085863,"Lazarus, Ze Gitan","USAT21103302",1776,"Gym Class Heroes"
15049481,"God Is A DJ - Spider Remix","USAR10301416",672,"P!nk"
16030007,"I Got You","USWB11602093",4429,"Bebe Rexha"
17735952,"Por Lo Mio","QZ9Y21725677",665663,"Paulo Londra"
33471437,"Falling for You","TCAFK2117668",4214303,"BoyWithUke"
27653831,"Salt","USAT21906991",717113,"Ava Max"
19090873,"So Down (feat. Tacie)","TCACF1597941",557257,"Dax"
26012639,"About 3am - Commentary","USSM11410962",4913,"Meghan Trainor"
39110934,"Give It To Em (feat. Akon & Rick Ross)","USUYG1340534",3754,"French Montana"
11162862,"If I Were You","CAC229800195",43,"Céline Dion"
81282262,"Heart of Ice","USUG12201565",4214303,"BoyWithUke"
11027142,"Get Free feat. Amber Coffman (What So Not Remix)","AUXN21202248",3440,"Major Lazer"
15091887,"Good As Hell - BNDR Remix","USAT21601838",210712,"Lizzo"
15936300,"Sorry","USUM71516760",3479,"Justin Bieber"
38601018,"I’d Rather Be Here","GBAHS2100216",902580,"Dylan Fraser"
29094849,"Before I Go","USSM12000879",778014,"Mimi Webb"
62753563,"Ghetto","QZNMY2112738",1787087,"Hitkidd"
18075246,"Capeesh (feat. Trippie Redd)","USUYG1173534",567931,"Maxo Kream"
24133101,"Hold Me While You Wait - Steve Void Remix","DEUM71902849",550208,"Lewis Capaldi"
69570048,"Jigsaw","USUM72200065",562618,"Conan Gray"
12813424,"What Makes You Beautiful - Live","GBHMU1200139",3747,"One Direction"
79571800,"About Damn Time","USAT22203696",210712,"Lizzo"
17697472,"You Are The Reason","USUM71710315",5521,"Calum Scott"
22955159,"sunset","USAT21902712",5594,"Garrett Nash"
44783161,"Tainted Love (Inversions 80s)","DEVP22100004",4566,"Milky Chance"
33882622,"Freedom (with BEAM)","USUM72105230",3479,"Justin Bieber"
28621701,"25/8","QM4TX2030966",214945,"Bad Bunny"
78544224,"Trust Issues","QZJG52053561",3492318,"Bway Yungy"
13572163,"Reality - Rough Traders Radio Edit","NLF711506398",5058,"Lost Frequencies"
38494027,"The Inauguration","QMEZE2045125",1787087,"Hitkidd"
11124125,"126 Cabides - Ao Vivo","BRUM71601115",28661,"Simone & Simaria"
24415208,"Take Me Back to London (feat. Stormzy)","GBAHS1900716",3648,"Ed Sheeran"
21917711,"Something Borrowed - Demo","DEUM71806779",550208,"Lewis Capaldi"
57463752,"I Feel Good","USNPW2100443",1896,"Pitbull"
17090239,"Bright Side","QZ2Y31600008",924861,"Lainey Wilson"
15676797,"Ah Leke","USRC11402760",1896,"Pitbull"
81041293,"F.N.F. (Let's Go)","QZRD92201643",1787087,"Hitkidd"
13731531,"Believer","PLB381601228",3440,"Major Lazer"
72091134,"I'm Gonna Show You Crazy","USWB11403644",4429,"Bebe Rexha"
52405249,"Memory","USRN12100086",5408,"Kane Brown"
29594153,"Plastic Doll","USUM72004305",3188,"Lady Gaga"
28859566,"Lonely - Goodboys Remix","UK4ZF2000105",519774,"Joel Corry"
12491039,"Just Be - Shy FX & B.Traits Mix","GBARL1202302",3421,"Paloma Faith"
12530250,"Hypnotised","GBAYE1700824",439,"Coldplay"
15780948,"Since You Walked Into My Life","USSM10703042",209987,"New Kids On The Block"
36497289,"Confiado y Tranquilo","QZ8251825949",665663,"Paulo Londra"
15826178,"What'Cha Gonna Do (About It)","USSM19914146",209987,"New Kids On The Block"
81319463,"Prairies (with mxmtoon)","USUG12201787",4214303,"BoyWithUke"
13445269,"Se Me Olvidaba","MXUM71701182",40359,"Christian Nodal"
15944595,"Batter Up","USUR10301363",526,"Nelly"
55352274,"Local Joker (Explicit)","USRC12101362",567931,"Maxo Kream"
32155964,"Felony","ZA34K2000475",919695,"CKay"
